HMIN , T, SEED, bestScore, tourCount, ite, epi, learn, action, reward, mdp, update, reBu, state, bestInfo, feaVec, theta, dataSec, CPLEX, TimeLine 
4 ,3200 ,1245 ,7.44606 ,122 ,184723 ,29 ,3600 ,2083.25 ,0.154699 ,8.94709 ,1502.28 ,5.60534 ,0.3353 ,0.094967 ,0.134562 ,1495.57 ,802.68 ,690.609 ,1 ,7.73192 ,2 ,7.70487 ,3 ,7.70219 ,5 ,7.47228 ,9 ,7.44606 ,
F2OPTM , ,1245 ,7.38035 ,865   , , , , , , , , , , , , , , ,1 ,7.61255 ,3 ,7.53915 ,6 ,7.48498 ,51 ,7.46233 ,206 ,7.45992 ,241 ,7.43111 ,337 ,7.41162 ,369 ,7.38035 ,
4 ,3200 ,2316 ,7.44778 ,120 ,185602 ,30 ,3659.3 ,2110.04 ,0.185376 ,9.34441 ,1534.12 ,5.68254 ,0.357872 ,0.101692 ,0.141035 ,1527.27 ,827.514 ,697.276 ,1 ,7.76263 ,2 ,7.59262 ,5 ,7.56373 ,13 ,7.56003 ,15 ,7.44778 ,
F2OPTM , ,2316 ,7.35889 ,865   , , , , , , , , , , , , , , ,1 ,7.64388 ,2 ,7.63893 ,4 ,7.53531 ,5 ,7.44209 ,182 ,7.43934 ,194 ,7.35889 ,
4 ,3200 ,1541 ,7.45641 ,116 ,172802 ,28 ,3637.3 ,2111.83 ,0.175184 ,8.74471 ,1511.31 ,5.30177 ,0.337273 ,0.096044 ,0.134771 ,1504.91 ,818.695 ,683.952 ,1 ,7.71928 ,2 ,7.63075 ,3 ,7.56865 ,6 ,7.54195 ,17 ,7.50272 ,27 ,7.45641 ,
F2OPTM , ,1541 ,7.34917 ,868   , , , , , , , , , , , , , , ,1 ,7.8184 ,2 ,7.56364 ,3 ,7.49969 ,10 ,7.49705 ,34 ,7.41248 ,206 ,7.40079 ,470 ,7.38216 ,750 ,7.34917 ,
4 ,3200 ,7461 ,7.47347 ,115 ,179202 ,29 ,3649.62 ,2131.01 ,0.179547 ,9.02002 ,1504 ,5.46005 ,0.340235 ,0.098649 ,0.136774 ,1497.41 ,832.635 ,662.492 ,1 ,7.5225 ,11 ,7.50923 ,12 ,7.47347 ,
F2OPTM , ,7461 ,7.3698 ,862   , , , , , , , , , , , , , , ,1 ,7.6799 ,2 ,7.59795 ,5 ,7.56278 ,7 ,7.49372 ,32 ,7.4439 ,40 ,7.43967 ,99 ,7.41558 ,159 ,7.37483 ,548 ,7.3698 ,
4 ,3200 ,8459 ,7.46863 ,113 ,179202 ,29 ,3637 ,2092.25 ,0.17855 ,9.03073 ,1530.12 ,5.53268 ,0.338068 ,0.098083 ,0.136196 ,1523.46 ,825.167 ,696.01 ,1 ,7.63959 ,2 ,7.60369 ,4 ,7.46863 ,
F2OPTM , ,8459 ,7.39289 ,864   , , , , , , , , , , , , , , ,1 ,7.75338 ,2 ,7.62162 ,3 ,7.58426 ,4 ,7.50322 ,6 ,7.40619 ,174 ,7.40301 ,622 ,7.39289 ,
